date,4403,4404,4405,4406,4407,4408,4409,4410,4411,4412,4413,4414,4415,4416,4417,2386,2387,2388,2389,4338,4339,4340,4341,4342,4343,4344,4345,4346,4347,4348,4349,4350,4351,4352,4353,4354,4355,4356,4357,4358,4359,4360,4361,4362,4363,4364,4365,4366,4367,4368,4369,4370,4371,4372,4373,4374,4375,4376,4377,4378,4379,4380,4381,4382,4383,4384,4385,5297,5298,5299,5300,5301,5302,5303,5304,5305,5306,5307,5308,5309,5310,5311,5312,5313,5314,5315,5316,5317,5318,5319,5320,5321,5322,5323,5324,5325,5326,5327,5328,5329,5330,5331,5332,5333,5275,5276,5277,5278,5279,5280,5281,5282,5283,5284,5285,5286,4287,4288,4289,4290,4291,4292,4293,4294,4295,4296,5257,5258,5259,5260,5261,5262,5263,5264,5265,5266,5267,5268,5269,5270,5271,5272,5273,5274,4239,4240,4241,4242,4243,4244,4245,4246,4247,4248,4249,4250,4251,4252,4253,4254,4255,4256
1975-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353.0,129.0,3246.0,532.0,1667.0,1758.0,2486.0,2145.0,4091.0,3146.0,916.0,1137.0,2626.0,182.0,2539.0,1640.0,2412.0,2033.0,2372.0,2487.0,1954.0,741.0,1462.0,1321.0,1533.0,921.0,1364.0,1277.0,1106.0,554.0,463.0,1325.0,961.0,1914.0,1978.0,432.0,871.0,39373.0,47050.0,53493.0,50051.0,49779.0,54753.0,55029.0,56795.0,55253.0,57269.0,58530.0,56604.0,39610.0,26568.0,35384.0,27147.0,28829.0,41346.0,39561.0,42687.0,32794.0,34348.0,139429.0,159155.0,146054.0,148567.0,161206.0,184580.0,184679.0,185526.0,189790.0,184468.0,193227.0,201362.0,214604.0,203188.0,201517.0,203342.0,193489.0,186382.0,162984.0,196188.0,181807.0,178120.0,176437.0,180498.0,203857.0,149335.0,183503.0,179047.0,184601.0,186724.0,214927.0,179487.0,134651.0,148386.0,111574.0,92379.0
1975-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6299.0,4372.0,8016.0,5916.0,4314.0,7086.0,7110.0,6807.0,8938.0,3146.0,916.0,1137.0,2626.0,182.0,2539.0,1640.0,2412.0,2033.0,2372.0,2487.0,1954.0,741.0,1462.0,1321.0,1533.0,921.0,1364.0,1277.0,1106.0,554.0,463.0,1325.0,961.0,1914.0,1978.0,432.0,871.0,42175.0,50055.0,57616.0,53986.0,53347.0,57983.0,59283.0,60391.0,59514.0,60945.0,62435.0,60350.0,41330.0,28699.0,37907.0,29365.0,30450.0,43484.0,41708.0,44140.0,34619.0,37266.0,141513.0,163161.0,149223.0,151444.0,164584.0,186090.0,184679.0,186918.0,191326.0,185947.0,194411.0,202761.0,216911.0,204104.0,203160.0,205075.0,194340.0,187551.0,165120.0,198195.0,183461.0,179894.0,178082.0,182526.0,205081.0,151167.0,185949.0,180932.0,186040.0,188536.0,216764.0,180916.0,135959.0,153655.0,116320.0,94393.0
1975-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10479.0,9064.0,12892.0,10924.0,7665.0,11997.0,12380.0,12693.0,13106.0,13075.0,10748.0,5791.0,11481.0,8242.0,9970.0,11190.0,13436.0,10688.0,13604.0,11660.0,13579.0,9059.0,7143.0,6770.0,6609.0,7380.0,7081.0,6620.0,6407.0,6372.0,3163.0,5183.0,5970.0,6753.0,5570.0,5527.0,4733.0,43183.0,55550.0,61404.0,58128.0,57535.0,62064.0,64020.0,64638.0,63232.0,65416.0,66758.0,64145.0,44559.0,30629.0,40438.0,31793.0,34589.0,45870.0,44780.0,46755.0,37492.0,38113.0,144305.0,166100.0,152975.0,154390.0,168334.0,187354.0,186272.0,188805.0,192995.0,187713.0,195715.0,204498.0,218184.0,205423.0,205003.0,206096.0,196322.0,190057.0,166057.0,199854.0,185499.0,181359.0,179987.0,184317.0,206434.0,152979.0,187332.0,182651.0,187353.0,189921.0,218894.0,182688.0,137488.0,159162.0,120929.0,96875.0
1975-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15201.0,13846.0,18412.0,15369.0,11590.0,16741.0,18002.0,18325.0,18056.0,18494.0,15909.0,8352.0,15471.0,12559.0,11533.0,14683.0,18030.0,13795.0,19068.0,15498.0,17056.0,14100.0,8677.0,8604.0,8653.0,9509.0,8946.0,8730.0,8679.0,8578.0,4987.0,7667.0,7353.0,7787.0,8486.0,7298.0,6786.0,44587.0,61006.0,63505.0,61591.0,61565.0,66734.0,68300.0,68660.0,67630.0,68977.0,70590.0,66616.0,47530.0,31887.0,41011.0,33891.0,37859.0,48141.0,47897.0,49503.0,40071.0,40113.0,146297.0,167842.0,155699.0,156814.0,171570.0,188328.0,187898.0,190490.0,194470.0,188639.0,198025.0,207476.0,220322.0,207149.0,208339.0,209399.0,199511.0,192195.0,166057.0,201614.0,186551.0,182479.0,181511.0,185621.0,207706.0,154873.0,188194.0,183872.0,188775.0,191567.0,220725.0,184155.0,140292.0,161764.0,125619.0,99099.0
1976-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20326.0,18251.0,23993.0,21457.0,15095.0,21575.0,23211.0,24463.0,23419.0,23495.0,22365.0,9384.0,21237.0,16453.0,16321.0,19468.0,19377.0,19005.0,24388.0,20069.0,21365.0,18918.0,10942.0,11247.0,10508.0,12449.0,11514.0,11215.0,11445.0,11010.0,7882.0,9217.0,11087.0,10979.0,11735.0,9206.0,10061.0,47706.0,66380.0,67558.0,66004.0,66793.0,70685.0,72240.0,73220.0,71793.0,74050.0,75141.0,70852.0,50834.0,33728.0,41963.0,35984.0,41204.0,49544.0,50236.0,51762.0,42243.0,42350.0,148685.0,169552.0,159085.0,159141.0,175264.0,189497.0,189436.0,191198.0,195460.0,189590.0,200554.0,208999.0,221553.0,208831.0,209478.0,211002.0,200705.0,193761.0,166057.0,202834.0,187490.0,183873.0,182780.0,186273.0,209425.0,156020.0,188975.0,185160.0,189577.0,192670.0,221971.0,185449.0,143826.0,164435.0,130810.0,101037.0
1976-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24898.0,22725.0,29378.0,26568.0,18735.0,26537.0,29290.0,30362.0,28431.0,29148.0,27533.0,12897.0,24740.0,20700.0,20609.0,25149.0,26008.0,22665.0,29450.0,24395.0,25807.0,23108.0,12787.0,13704.0,13053.0,15030.0,13806.0,13429.0,13921.0,13690.0,10654.0,11352.0,14114.0,13715.0,13366.0,10963.0,12544.0,52044.0,69779.0,70171.0,71193.0,71396.0,75161.0,76960.0,77369.0,76344.0,78430.0,79929.0,74379.0,54275.0,35692.0,43917.0,37349.0,43073.0,50633.0,52289.0,53307.0,43635.0,44748.0,150818.0,170508.0,162405.0,161908.0,178057.0,191240.0,190270.0,192760.0,197116.0,190130.0,202486.0,211975.0,223496.0,210422.0,210801.0,212439.0,202460.0,196346.0,166057.0,203932.0,188271.0,185021.0,183618.0,187579.0,210794.0,157424.0,189973.0,186117.0,190602.0,193416.0,223530.0,186888.0,146580.0,167604.0,133005.0,101731.0
1976-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29349.0,27843.0,33604.0,29790.0,22240.0,31036.0,33696.0,35816.0,31299.0,34080.0,32306.0,17418.0,28501.0,24325.0,24500.0,29625.0,30509.0,26902.0,34842.0,28369.0,29375.0,27409.0,14576.0,16067.0,14974.0,17567.0,15936.0,15276.0,16558.0,16763.0,12065.0,14436.0,16844.0,16304.0,14916.0,13368.0,14259.0,54056.0,75191.0,74781.0,75118.0,75746.0,79381.0,80797.0,81950.0,78388.0,81601.0,83943.0,77795.0,55843.0,36839.0,46957.0,39825.0,45598.0,53831.0,54607.0,55426.0,46205.0,49341.0,154036.0,172993.0,165103.0,164273.0,181737.0,192596.0,192400.0,194257.0,198380.0,191097.0,203976.0,213921.0,225935.0,211683.0,213391.0,214757.0,205079.0,200272.0,168999.0,205803.0,190212.0,185871.0,184753.0,189123.0,212209.0,158954.0,191040.0,187525.0,192019.0,195110.0,225180.0,188248.0,147162.0,168386.0,133630.0,103690.0
1976-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33304.0,32508.0,39581.0,35774.0,25886.0,36239.0,39938.0,41014.0,35441.0,40138.0,37543.0,22357.0,32356.0,29159.0,28920.0,34460.0,36728.0,30402.0,40905.0,33143.0,34463.0,31460.0,17044.0,18758.0,17804.0,20419.0,18488.0,17840.0,19537.0,19980.0,13603.0,17978.0,19756.0,19041.0,16765.0,16223.0,16174.0,57582.0,80209.0,78411.0,79537.0,79817.0,84171.0,85163.0,86706.0,80357.0,86170.0,88333.0,82572.0,58545.0,38435.0,51078.0,42489.0,48379.0,56077.0,57114.0,57793.0,48932.0,52914.0,157503.0,175771.0,167916.0,167373.0,184998.0,193827.0,193134.0,196189.0,199814.0,192311.0,206104.0,215312.0,228238.0,212083.0,216898.0,217724.0,207801.0,204322.0,170948.0,207424.0,192065.0,187394.0,186139.0,190997.0,213534.0,160625.0,192379.0,189295.0,193534.0,196965.0,227110.0,189730.0,147661.0,168583.0,134123.0,106169.0
1976-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37631.0,37003.0,44432.0,41134.0,29658.0,41101.0,46165.0,47947.0,40007.0,45888.0,43245.0,27340.0,37944.0,33100.0,33296.0,38635.0,42302.0,34180.0,46814.0,37608.0,38932.0,36282.0,18927.0,21050.0,20037.0,23425.0,20990.0,20108.0,22275.0,23226.0,15158.0,21375.0,23176.0,21054.0,18795.0,19257.0,17339.0,60188.0,84882.0,81988.0,83576.0,83784.0,86227.0,89200.0,91178.0,85532.0,90561.0,92570.0,86900.0,61686.0,39711.0,54968.0,44856.0,51398.0,58026.0,59694.0,59899.0,51528.0,56608.0,159273.0,178431.0,170298.0,169818.0,188205.0,195099.0,194892.0,198056.0,201085.0,193084.0,207882.0,216922.0,229853.0,213903.0,219638.0,220727.0,210479.0,208215.0,172788.0,208809.0,193850.0,188610.0,187205.0,192685.0,214651.0,162103.0,193540.0,190854.0,194751.0,197792.0,228987.0,190519.0,148576.0,169220.0,134538.0,108242.0
1976-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42428.0,41817.0,49761.0,46535.0,34096.0,45691.0,52225.0,53176.0,44504.0,50398.0,48650.0,33115.0,43040.0,37575.0,37959.0,43918.0,47290.0,37154.0,52613.0,42295.0,43930.0,40469.0,21015.0,23443.0,22202.0,26063.0,23276.0,22403.0,24451.0,26114.0,16445.0,24537.0,25884.0,23030.0,20698.0,21697.0,18307.0,62855.0,89465.0,86152.0,87775.0,88230.0,88340.0,93738.0,95524.0,89572.0,94173.0,95706.0,90270.0,64841.0,41168.0,58624.0,46944.0,53876.0,59708.0,62213.0,61984.0,53520.0,59587.0,160348.0,181950.0,172968.0,172340.0,190634.0,196278.0,195835.0,198692.0,202304.0,193965.0,210032.0,219233.0,231480.0,215477.0,221798.0,223957.0,212977.0,211393.0,173173.0,210336.0,195693.0,189908.0,188647.0,194135.0,215770.0,163510.0,194520.0,192122.0,196075.0,199316.0,230747.0,191595.0,149782.0,169903.0,134761.0,110363.0
